,File name,Name,text_clean,tag,nationality
1509,"Sir_William_Hamilton,_9th_Baronet.txt","Sir William Hamilton, 9th Baronet",scottish metaphysician referred preston reference mother elizabeth stirling,"['scottish', 'referred']",scottish
1510,Slavoj_Žižek.txt,Slavoj Žižek,slovenian researcher department university ljubljana faculty art international director birkbeck institute humanity university london global eminent scholar kyung hee university seoul global distinguished professor new york university work subject including continental psychoanalysis critique political economy political theory cultural study art criticism film criticism marxism hegelianism theology,"['university', 'political', 'professor', 'scholar', 'new', 'art', 'including', 'cultural']",german
1511,Socrates.txt,Socrates,athens credited founder western moral ethical tradition thought enigmatic figure socrates authored text known mainly posthumous account classical writer particularly student plato xenophon account written dialogue socrates interlocutor examine subject style question answer gave rise socratic dialogue literary genre contradictory account socrates make reconstruction history life nearly impossible situation known socratic problem socrates polarizing figure athenian society 399nbspbc accused corrupting youth failing acknowledge city official god trial lasted day sentenced death spent day prison refusing escape,"['known', 'history', 'figure', 'founder', 'life', 'literary', 'tradition', 'moral', 'written', 'western', 'plato', 'classical', 'day']",greek
1512,Solomon_Ibn_Gabirol.txt,Solomon Ibn Gabirol,loˈmo ben jehuˈda ʔibn ɡabiˈʁolpron langarأبو أيوب سليمان بن يحيى بن جبيرول’abū ’ayyūb sulaymān bin yaḥyá bin jabīrūl ipaarˈʔæbuː ʔæjˈjuːb sʊlæjˈmæːn bɪn ˈjæħjæː bɪn dʒæbiːˈruːlpron 11thcentury andalusian poet neoplatonic tradition published poem work biblical exegesis ethicsrpxxvii satirerpxxv source credit ibn gabirol creating golem possibly female household chore,"['poet', 'published']",jewish
1513,Sophie_de_Condorcet.txt,Sophie de Condorcet,best known prominent salon hostess 1789 reign terror 1799 death 1822 wife mathematician nicolas condorcet died reign terror despite death exile brother marshal emmanuel grouchy 1815 1821 maintained identity wellconnected influential revolution,"['known', 'influential', 'best', 'mathematician', 'death', 'prominent', 'died']",french
1514,Speusippus.txt,Speusippus,ancient speusippus plato nephew sister potone plato death c 348 bc speusippus inherited academy near age 60 remained head year following stroke passed chair xenocrates successor plato academy speusippus frequently diverged plato teaching rejected plato theory form plato identified good ultimate principle speusippus maintained good merely secondary argued impossible satisfactory knowledge thing knowing difference separated,"['theory', 'ancient', 'age', 'plato', 'knowledge']",greek
1515,Sri_Aurobindo.txt,Sri Aurobindo,indian yoga guru maharishi poet indian nationalist journalist,['indian'],indian
1516,Stanislaw_Lesniewski.txt,Stanislaw Lesniewski,,[],
1517,Stanislaw_Staszic.txt,Stanislaw Staszic,,[],
1518,Stanisław_Ignacy_Witkiewicz.txt,Stanisław Ignacy Witkiewicz,commonly known polish writer painter theorist playwright novelist photographer active world war interwar period,"['known', 'world', 'commonly', 'active']",polish
1519,Stanley_Cavell.txt,Stanley Cavell,walter m cabot professor aesthetic general theory value harvard university worked field ethic aesthetic ordinary language interpreter produced influential work wittgenstein austin emerson thoreau heidegger work characterized conversational tone frequent literary reference,"['work', 'professor', 'theory', 'influential', 'literary', 'language', 'worked']",american
1520,Stephen_Stich.txt,Stephen Stich,academic distinguished professor cognitive science rutgers university honorary professor university sheffield stichs main philosophical interest mind epistemology moral psychology 1983 book folk psychology cognitive science case belief received attention argued form eliminative materialism mind changed mind later year indicated 1996 book deconstructing mind,"['university', 'professor', 'science', 'book', 'philosophical', 'later', 'psychology', 'moral', 'academic', 'form']",american
1521,Stilpo.txt,Stilpo,megarian school contemporary theophrastus diodorus cronus crate thebe writing survive interested logic dialectic argued universal fundamentally separated individual concrete ethical teaching approached cynic stoic important follower pyrrho founder pyrrhonism zeno citium founder stoicism,"['founder', 'important', 'logic', 'contemporary']",greek
1522,Strato_of_Lampsacus.txt,Strato of Lampsacus,peripatetic director lyceum death theophrastus devoted especially study natural science increased naturalistic element aristotle thought extent denied need active god construct universe preferring place government universe unconscious force nature,"['study', 'thought', 'death', 'natural', 'nature', 'god', 'active']",
1523,Stuart_Hampshire.txt,Stuart Hampshire,literary critic university administrator antirationalist oxford thinker gave new direction moral political thought postworld war ii era,"['university', 'political', 'critic', 'new', 'literary', 'thought', 'oxford', 'moral']",english
1524,Sun_Tzu.txt,Sun Tzu,langzht孫子psūnzǐ chinese general military strategist writer lived eastern zhou period ancient china sun tzu traditionally credited author art war influential work military strategy affected western east asian military thinking work focus alternative battle stratagem delay use spy alternative war making keeping alliance us deceit willingness submit temporarily powerful foe sun tzu revered chinese east asian culture legendary historical military figure birth sun wu known outside family courtesy changqing citation neededdatedecember 2018 sun tzu popularly known honorific mean master sun,"['known', 'work', 'influential', 'author', 'chinese', 'ancient', 'art', 'lived', 'western', 'period', 'culture']",chinese
1525,Sun_Yat-sen.txt,Sun Yat-sen,sunreftypenotetag chinese statesman physician political served provisional president republic china leader kuomintang called father nation republic china forerunner revolution people republic china instrumental role overthrow qing dynasty xinhai revolution sun unique 20thcentury chinese leader widely revered mainland china taiwan,"['political', 'called', 'chinese', 'widely', 'served', 'role', 'leader', 'president']",chinese
1526,Susan_Haack.txt,Susan Haack,british distinguished professor humanity cooper senior scholar art science professor professor law university miami written logic language epistemology metaphysics pragmatism follows charles sander peirce,"['university', 'professor', 'scholar', 'law', 'british', 'written']",british
1527,Susan_Mendus.txt,Susan Mendus,welsh academic specialising political currently professor emerita political university york vicepresident british academy 2008 2012,"['university', 'political', 'professor', 'british', 'academic', 'academy']",welsh
1528,Susanne_Langer.txt,Susanne Langer,writer educator known theory influence art mind woman history achieve academic career woman popularly professionally recognized langer best known 1942 book new key followed sequel feeling form theory art 1953 1960 langer elected fellow academy art science,"['known', 'theory', 'book', 'best', 'history', 'new', 'art', 'academic', 'academy', 'career', 'key', 'woman', 'fellow']",american
1529,Svetozar_Marković.txt,Svetozar Marković,serbian political activist literary critic socialist developed activistic anthropological definite program social change called serbian nikolay dobrolyubov,"['political', 'social', 'critic', 'literary', 'called', 'developed', 'socialist']",serbian
1530,Swami_Vivekananda.txt,Swami Vivekananda,born narendranath datta indian hindu monk chief disciple 19thcentury indian mystic ramakrishna influenced western esotericismsfnking2002sfnrambachan1994sfnmichelis2004p1990 97100 key figure introduction indian darsana vedanta yoga western worldsfnfeuerstein2002p600 credited raising interfaith awareness bringing hinduism status major world religion late 19th centurysfnclarke2006p209 major force contemporary hindu reform movement india contributed concept nationalism colonial indiasfnvon dense1999p191 vivekananda founded ramakrishna math ramakrishna missionsfnfeuerstein2002p600 best known speech began word sister brother americanbspsfndutt2005p121 introduced hinduism parliament world religion chicago 1893,"['known', 'best', 'figure', 'born', 'religion', 'world', 'major', 'contemporary', 'influenced', 'concept', 'founded', 'western', 'indian', 'key', 'late']",indian
1531,Sydney_Shoemaker.txt,Sydney Shoemaker,emeritus susan linn sage professor cornell university known contribution mind metaphysics,"['known', 'university', 'professor', 'mind', 'emeritus']",american
1532,Syed_Zafarul_Hasan.txt,Syed Zafarul Hasan,prominent twentiethcentury pakistani muslim,['prominent'],pakistani
1533,Syrianus.txt,Syrianus,neoplatonist head plato academy athens succeeding teacher plutarch athens 431432 important teacher proclus like plutarch proclus commentator plato aristotle bestknown extant work commentary metaphysics aristotle said written caelo interpretatione aristotle plato timaeus,"['work', 'important', 'academy', 'written', 'metaphysics', 'teacher', 'plato', 'aristotle', 'commentary']",greek
1534,Søren_Kierkegaard.txt,Søren Kierkegaard,danish theologian poet social critic religious author widely considered existentialist wrote critical text organized religion christendom morality ethic psychology religion displaying fondness metaphor irony parable philosophical work deal issue life single individual giving priority concrete human reality abstract thinking highlighting importance personal choice commitment literary critic defined idealist intellectual time thought swedenborg hegel fichte schelling schlegel han christian andersen understood far quickly scholar,"['work', 'philosophical', 'author', 'social', 'considered', 'wrote', 'literary', 'thought', 'christian', 'religious', 'human', 'widely', 'critical']",danish
1535,T'an_Ssu-t'ung.txt,T'an Ssu-t'ung,urlhttpsbooksgooglecombooksidwjrlhcgog8ocpgpa353date16 june 2009publisherscarecrow pressisbn9780810863088pages353– courtesy fusheng pseudonym zhuangfei wellknown chinese politician thinker reformist late qing dynasty executed age 33 day reform failed 1898 tan sitong gentleman day reform occupies important place modern chinese history contemporary execution symbolized political failure qing dynasty reformation helping persuade intellectual class pursue violent revolution overthrow qing dynasty,"['political', 'important', 'modern', 'intellectual', 'chinese', 'age', 'late', 'revolution']",chinese
1536,T._M._Scanlon.txt,T. M. Scanlon,usually cited t m scanlon time retirement 2016 alford professor natural religion moral civil polity harvard university department taught 1984 elected philosophical society 2018,"['professor', 'philosophical', 'time', 'moral', 'taught', 'society', 'natural', 'cited', 'usually']",american
1537,T._S._Eliot.txt,T. S. Eliot,poet essayist publisher playwright literary critic editor considered 20th century major poet central figure englishlanguage modernist poetry,"['considered', 'figure', 'critic', 'literary', 'major', '20th']",
1538,Tadeusz_Kotarbiński.txt,Tadeusz Kotarbiński,polish logician ethicist,['logician'],polish
1539,Tai_Chen.txt,Tai Chen,chinese qing dynasty hailing xiuning anhui dai versatile scholar great contribution mathematics geography phonology philosophical philological critique neoconfucianism continue influential,"['scholar', 'philosophical', 'chinese', 'great']",chinese
1540,Tanabe_Hajime.txt,Tanabe Hajime,,[],
1541,Terence_Irwin.txt,Terence Irwin,usually cited scholar specializing ancient history ethic professor history university oxford fellow keble college oxford 2007 2017,"['university', 'professor', 'scholar', 'history', 'ancient', 'oxford', 'cited', 'fellow', 'usually']",greek
1542,Teresa_of_Avila.txt,Teresa of Avila,called saint teresa jesus spanish noblewoman called convent life catholic church carmelite nun prominent spanish mystic religious reformer author theologian contemplative life mental prayer earned rare distinction declared doctor church century deathefnas 2019 36 doctor church woman active catholic reformation reformed carmelite order woman mensfnlehfeldt2017p217 movement initiated later joined younger spanish carmelite friar mystic john cross led eventually establishment discalced carmelite formal papal decree adopting split old order issued 1580,"['theologian', 'life', 'later', 'called', 'catholic', 'movement', 'prominent', 'religious', 'john', 'spanish', 'active', 'order']",spanish
1543,Tertullian.txt,Tertullian,prolific early christian author carthage roman province africasfnbarnes1971p58 christian author produce extensive corpus latin christian literature early christian apologist polemicist heresy including contemporary christian gnosticism tertullian called father latin christianitysfnekonomou2007phttpsbooksgooglecombooksidiaoaaaaqbajpgpa22vonepageqffalse 22 founder western theology,"['author', 'founder', 'early', 'called', 'christian', 'father', 'roman', 'contemporary', 'including', 'latin', 'western']",latin
1544,Thales.txt,Thales,thalēs circa624623nbsp548545nbspbclkon mathematician astronomer presocratic miletus ionia asia minor seven sage greece notably aristotle regarded tradition historically recognized individual known entertained engaged scientific referred father sciencecite book lastsinger firstc titlea short history science 19th century publisherstreeter press year2008 page35,"['known', 'science', 'century', 'book', 'history', 'father', 'scientific', 'regarded', 'referred']",greek
1545,Themistius.txt,Themistius,nicknamed langgrcεὐφραδής statesman rhetorician flourished reign constantius ii julian jovian valens gratian theodosius enjoyed favour emperor notwithstanding difference fact christian admitted senate constantius 355 prefect constantinople 384 nomination theodosiussfnchisholm1911 work thirtythree oration come various commentary epitome work aristotle,[],
1546,Theodor_Adorno.txt,Theodor Adorno,669–689,[],
1547,Theodor_Lipps.txt,Theodor Lipps,famed theory regarding aesthetic creating framework concept einfühlung defined projecting oneself object perception led opening new branch interdisciplinary research overlap psychology,"['theory', 'new', 'psychology', 'research', 'concept']",german
1548,Theodore_Parker.txt,Theodore Parker,transcendentalist reforming minister unitarian church reformer abolitionist word popular quotation later inspire speech abraham lincoln martin luther king jr,"['later', 'minister']",american
1549,Theodorus_of_Cyrene.txt,Theodorus of Cyrene,ancient mathematician lived 5th century bc firsthand account survive plato dialogue theaetetus sophist statesman dialogue posit mathematical theorem known spiral theodorus,"['known', 'century', 'mathematician', 'ancient', 'lived']",greek
1550,Theophrastus.txt,Theophrastus,native eresos lesbos successor aristotle peripatetic school given tyrtamus nickname langgrcθεόφραστος given aristotle teacher divine style expression,['aristotle'],greek
1551,Thierry_of_Chartres.txt,Thierry of Chartres,theodoric breton twelfthcentury working chartres paris france,[],
1552,Thom_Brooks.txt,Thom Brooks,americanbritish political legal scholar professor law government durham university 2014 dean durham law school 2016 previously lecturer reader newcastle university visiting scholar ivy league russell group university founding editor journal moral,"['university', 'political', 'professor', 'school', 'scholar', 'law', 'moral', 'legal']",americanbritish
1553,Thomas_Aquinas.txt,Thomas Aquinas,italiansfnconway1911psfnvaughan1871p dominican friar catholic priest doctor church immensely influential theologian jurist tradition scholasticism known langladoctor angelicus langladoctor communis langladoctor universalisefnnamepius xi aquinas identifies ancestral origin county aquino presentday lazio italy thing prominent proponent natural theology father school thought known thomism argued god source light natural reason light faith influence western thought considerable modern developed opposed idea particularly area ethic natural law metaphysics political theory,"['known', 'political', 'school', 'influential', 'modern', 'thought', 'influence', 'catholic', 'father', 'theology', 'tradition', 'prominent', 'natural', 'jurist', 'western', 'developed', 'god']",italy
1554,Thomas_Bradwardine.txt,Thomas Bradwardine,cleric scholar mathematician physicist courtier briefly archbishop canterbury celebrated scholastic doctor theology called doctor profundus,"['called', 'scholastic']",english
1555,Thomas_Brown_(philosopher).txt,Thomas Brown (philosopher),scottish poet,['scottish'],scottish
1556,Thomas_Cajetan.txt,Thomas Cajetan,known commonly theologian cardinal master order preacher 1508 1518 leading theologian day best known spokesman catholic opposition teaching martin luther protestant reformation pope legate augsburg catholic extensive commentary summa theologica thomas aquinas,"['known', 'theologian', 'best', 'catholic', 'leading', 'commonly', 'day', 'commentary', 'order']",italian
1557,Thomas_Carlyle.txt,Thomas Carlyle,british historian satirical writer essayist translator mathematician teacher book hero heroworship heroic history argued action great man play key role history claiming history world biography great men major work include revolution history 3 vols history friedrich ii prussia called frederick great 6 vols,"['book', 'history', 'british', 'called', 'world', 'major', 'great', 'role', 'key']",french
1558,Thomas_Chubb.txt,Thomas Chubb,lay deist writer born near salisbury saw christ divine teacher held reason sovereign religion questioned morality religion defending christianity rational ground despite little schooling chubb religious controversiessfn wood 1907 true gospel jesus christ asserted set distinguish teaching jesus evangelist chubbs view free determinism expressed collection tract various subject extensively criticised jonathan edward freedom,"['writer', 'born', 'religious', 'teaching', 'held']",english
1559,Thomas_Henry_Huxley.txt,Thomas Henry Huxley,biologist anthropologist specialising comparative anatomy known darwin bulldog advocacy charles darwin theory evolution,"['known', 'theory']",english
1560,Thomas_Hill_Green.txt,Thomas Hill Green,known political radical temperance reformer member british idealism movement like british idealist green influenced metaphysical historicism gnbspwnbspf hegel thinker social liberalism,"['known', 'political', 'social', 'british', 'member', 'influenced']",english
1561,Thomas_Hobbes.txt,Thomas Hobbes,ii answer archbishop bramhalls book called catching leviathan printed iii historical narration heresie punishment thereof corrected true copy iv philosophical problem dedicated king 1662 printed beforepublisherw crookeyear1682page339 5 april 1588 – 4 december 1679 considered founder modern political hobbes best known 1651 book leviathan expounds influential formulation social contract theory addition political hobbes contributed diverse array field including history jurisprudence geometry physic gas theology ethic general,"['known', 'political', 'influential', 'book', 'philosophical', 'best', 'social', 'considered', 'modern', 'called', 'including', '–']",english
1562,Thomas_Jefferson.txt,Thomas Jefferson,statesman diplomat lawyer architect founding father served president united state 1801 1809 previously served second vice president united state john adam 1797 1801 united state secretary state george washington 1790 1793 principal author declaration independence jefferson proponent democracy republicanism individual right certain category people motivating colonist break kingdom great britain form new nation produced formative document decision state national level,"['author', 'state', 'new', 'father', 'united', 'great', 'served', 'john', 'form', 'president']",american
1563,Thomas_Malthus.txt,Thomas Malthus,cleric scholar influential economist field political economy demography,"['political', 'scholar', 'influential', 'economist']",english
1564,Thomas_More.txt,Thomas More,venerated catholic church saint thomas lawyer judge wrote utopia published 1516 describes political imaginary island state,"['political', 'wrote', 'catholic', 'published', 'church']",english
1565,Thomas_Morgan_(deist).txt,Thomas Morgan (deist),deistcite book,['book'],english
1566,Thomas_Nagel.txt,Thomas Nagel,university professor law emeritus new york university taught 1980 2016,"['university', 'professor', 'new', 'taught']",american
1567,Thomas_Paine.txt,Thomas Paine,englishborn political activist political theorist revolutionary authored common sense crisis influential pamphlet start revolution helped inspire patriot 1776 declare independence great britain idea reflected enlightenmentera ideal transnational human right,"['political', 'influential', 'human', 'great']",american
1568,Thomas_Percival.txt,Thomas Percival,physician health reformer ethicist author wrote early code medical ethic drew pamphlet code 1794 wrote expanded version 1803 medical ethic code institute precept adapted professional conduct physician surgeon coined expression medical ethic founding subscriber portico library manchester pioneering campaigner public health measure factory regulation citycite book,"['book', 'author', 'early', 'wrote', 'public']",english
1569,Thomas_Reid.txt,Thomas Reid,1710 – 7 october 1796 religiously trained scottish founder scottish school common sense played integral role scottish enlightenment 1783 joint founder royal society edinburgh contemporary david hume reid hume earliest fiercest critic,"['school', 'founder', 'contemporary', 'society', '–', 'scottish', 'role']",scottish
1570,Thomas_Samuel_Kuhn.txt,Thomas Samuel Kuhn,,[],
1571,Thomas_Spencer_Baynes.txt,Thomas Spencer Baynes,,[],english
1572,Thomas_White_(philosopher).txt,Thomas White (philosopher),roman catholic priest scholar known theologian censured inquisition contributing scientific political debate,"['known', 'political', 'catholic', 'roman', 'priest', 'scientific']",roman
1573,Thomas_of_Erfurt.txt,Thomas of Erfurt,known speculative grammarian member school grammarian known modism speculative grammar active northern france germany england denmark 13th 14th century influence felt southern europe somewhat opposing tradition socalled pedagogical grammar lost preponderance,"['known', 'school', 'influence', 'tradition', 'active']",england
1574,Thomas_of_York_(Franciscan).txt,Thomas of York (Franciscan),franciscan theologian scholastic thirteenth century associated oxford franciscan school,"['theologian', 'oxford', 'scholastic']",english
1575,Thomas_à_Kempis.txt,Thomas à Kempis,germandutch canon regular late medieval period author imitation christ popular best known christian devotional book mean thomas kempen kempen home town form thomas à kempis actually incorrect correct latin thomas kempis borne surviving contemporary mention,"['known', 'best', 'author', 'christian', 'contemporary', 'latin', 'period', 'form', 'late']",latin
1576,Thome_H._Fang.txt,Thome H. Fang,chinese,['chinese'],chinese
1577,Thoralf_Skolem.txt,Thoralf Skolem,norwegian mathematician worked mathematical logic set theory,"['mathematician', 'logic', 'worked']",norwegian
1578,Thrasymachus.txt,Thrasymachus,sophist ancient greece best known character plato republic,"['known', 'best', 'ancient']",
1579,Thucydides.txt,Thucydides,athenian historian general history peloponnesian war recount fifthcentury bc war sparta athens year 411 bc thucydides dubbed father scientific history accept claim applied strict standard impartiality evidencegathering analysis cause effect reference intervention deity outlined introduction work,"['historian', 'year', 'father']",athenian
1580,Théodore_Simon_Jouffroy.txt,Théodore Simon Jouffroy,,[],french
1581,Timaeus_of_Locri.txt,Timaeus of Locri,character plato dialogue timaeus critias appears pythagorean school existed historical timaeus locri lived fifth century bc historicity dubious appears literary figure plato ancient source based plato fictional account,"['century', 'figure', 'literary', 'ancient', 'lived', 'plato']",
1582,Timon_(philosopher).txt,Timon (philosopher),pyrrhonist pupil pyrrho celebrated writer satirical poem called silloi born phlius moved megara returned home married went elis wife heard pyrrho tenet adopted lived hellespont taught chalcedon moving athens lived death writing said numerous composed poetry tragedy satiric drama comedy little remains famous composition silloi satirical account famous living dead spoudaiogeloion hexameter verse silloi survived intact mentioned quoted ancient author suggested pyrrhonism ultimately originated timon pyrrho,"['writer', 'born', 'called', 'ancient', 'taught', 'lived', 'famous']",greek
1583,Timothy_L.S._Sprigge.txt,Timothy L.S. Sprigge,usually cited british idealist spent portion career university edinburgh professor logic metaphysics emeritus fellow,"['university', 'professor', 'british', 'logic', 'career', 'cited', 'emeritus', 'usually']",british
1584,Timothy_Williamson.txt,Timothy Williamson,british main research interest philosophical logic language epistemology metaphysics wykeham professor logic university oxford fellow new college oxford,"['university', 'professor', 'philosophical', 'british', 'new', 'logic', 'research', 'epistemology', 'fellow']",british
1585,Toju_Nakae.txt,Toju Nakae,national historic site encyclopedia date2012 publisher学生社 isbn4311750404in langja,[],
1586,Tominaga_Nakamoto.txt,Tominaga Nakamoto,merchant osaka work survive setsuhei lost reason separation kaitokudō work title known surviving work okina fumi shutsujō kōgo work ancient musical scale ancient measurement poetry,['ancient'],
1587,Tommaso_Campanella.txt,Tommaso Campanella,baptized dominican friar theologian astrologer poet,[],italian
1588,Tomáš_Masaryk.txt,Tomáš Masaryk,czechoslovak politician statesman sociologist 1914 advocated restructuring austrohungarian empire federal state help allied power masaryk gained independence czechoslovak republic world war ended 1918 cofounded czechoslovakia milan rastislav štefánik edvard beneš served president,"['world', 'served']",austrohungarian
1589,Tyler_Burge.txt,Tyler Burge,distinguished professor ucla burge contribution area including mind logic epistemology language history,"['professor', 'history', 'including']",american
1590,Tzvetan_Todorov.txt,Tzvetan Todorov,bulgarianfrench historian structuralist literary critic sociologist essayist author book essay significant influence anthropology sociology semiotics literary theory intellectual history culture theory,"['author', 'history', 'literary', 'intellectual', 'influence', 'sociologist', 'significant', 'culture']",
1591,Udayana.txt,Udayana,important nyaya logician tenth century attempted devise rational theology prove existense god using logic counter attack existense god hand buddhist dharmakīrti jñānaśrī indian school materialism,"['school', 'century', 'important', 'logic', 'theology', 'logician', 'indian', 'god']",indian
1592,Uddyotakara.txt,Uddyotakara,,[],
1593,Uisang.txt,Uisang,eminent early silla korean scholarmonks close friend wonhyo,['early'],korean
1594,Ulrich_of_Strasbourg.txt,Ulrich of Strasbourg,dominican theologian scholastic strasbourg alsace disciple albertus magnus known summa bono written 1265 1272,"['known', 'theologian', 'written', 'scholastic']",german
1595,Umberto_Eco.txt,Umberto Eco,medievalist semiotician cultural critic political social commentator novelist best known popular 1980 novel rose historical mystery combining semiotics fiction biblical analysis medieval study literary theory foucault pendulum 1988 novel touch similar theme,"['known', 'political', 'best', 'social', 'literary', 'cultural']",italian
1596,Uppaluri_Gopala_Krishnamurti.txt,Uppaluri Gopala Krishnamurti,indian questioned state spiritual enlightenment having pursued religious path youth eventually rejecting ug experienced devastating biological transformation 49th birthday event refers “the calamity” emphasized transformation “the natural state” rare acausal biological occurrence religious context discouraged people pursuing “natural state” spiritual goal,"['state', 'religious', 'natural', 'indian']",indian
1597,Urbanus_Rhegius.txt,Urbanus Rhegius,protestant reformer active northern southern germany order promote lutheran unity holy roman empire popular poet martin luther referred bishop lower saxony,"['roman', 'referred', 'active', 'germany', 'order']",roman
1598,Uriel_da_Costa.txt,Uriel da Costa,,[],
1599,Valentin_Feldman.txt,Valentin Feldman,marxist jewishrussian origin 1942 murdered nazi occupation france,['marxist'],french
1600,Valentin_Ferdinandovich_Asmus.txt,Valentin Ferdinandovich Asmus,soviet russian small group continued classical european philosophical tradition early soviet timescite book,"['book', 'philosophical', 'early', 'russian', 'tradition', 'classical']",soviet
1601,Valentin_Voloshinov.txt,Valentin Voloshinov,sovietrussian linguist work influential field literary theory marxist theory ideology,"['work', 'theory', 'influential', 'literary', 'field', 'marxist']",
1602,Valentinius.txt,Valentinius,best known time successful early christian gnostic theologian founded school rome according tertullian valentinus candidate bishop started group chosen,"['known', 'school', 'best', 'early', 'christian', 'founded', 'bishop']",
1603,Valentino_Annibale_Pastore.txt,Valentino Annibale Pastore,logician,[],italian
1604,Vallabhacharya.txt,Vallabhacharya,known vallabha indian founded krishnacentered pushtimarg sect vaishnavism braj region india shuddha advaita cite book last1 sharma first1 govardhana,"['known', 'book', 'founded', 'indian']",indian
1605,Vasily_Rozanov.txt,Vasily Rozanov,controversial russian writer prerevolutionary epoch,['russian'],russian
1606,Vasubandhu.txt,Vasubandhu,influential buddhist monk scholar gandhara wrote commentary abhidharma perspective sarvastivada sautrāntika school conversion mahayana buddhism halfbrother asanga main founder yogacara school brother known seventeen nalanda master taught monastery located modernday bihar,"['known', 'scholar', 'influential', 'wrote', 'taught', 'commentary']",
1607,Vatsyayana.txt,Vatsyayana,,[],
1608,Victor_Cousin.txt,Victor Cousin,founder eclecticism briefly influential school combined element idealism scottish common sense realism administrator public instruction decade cousin important influence educational policy,"['school', 'influential', 'founder', 'important', 'influence', 'scottish', 'public']",german
1609,Victor_Serge.txt,Victor Serge,born victor lvovich kibalchich russian revolutionary marxist novelist poet historian originally anarchist joined bolshevik month arriving petrograd january 1919 later worked comintern journalist editor translator critical stalinist regime remained revolutionary marxist death best remembered memoir revolutionary series seven witnessnovels chronicling life soviet people revolutionary half 20th century,"['best', 'poet', 'born', 'later', 'russian', 'marxist', '20th', 'worked', 'revolutionary', 'critical']",soviet
1610,"Victoria,_Lady_Welby.txt","Victoria, Lady Welby",correctly selfeducated language musician watercolour artist,[],english
1611,Vilfredo_Pareto.txt,Vilfredo Pareto,civil engineer sociologist economist political scientist important contribution economics particularly study income distribution analysis individual choice responsible popularising use term elite social analysis,"['political', 'social', 'important', 'study', 'term']",italian
1612,Vincent_Descombes.txt,Vincent Descombes,major work language mind,"['work', 'language', 'major']",french
1613,Vincenzo_Gioberti.txt,Vincenzo Gioberti,clergyman publicist politician prominent spokesman liberal catholicism,['prominent'],italian
1614,Virgil_Aldrich.txt,Virgil Aldrich,art language religion,[],american
1615,Virginia_Held.txt,Virginia Held,moral socialpolitical feminist work ethic care sparked significant research ethical dimension providing care critique traditional role woman society,"['work', 'research', 'significant']",american
1616,Vissarion_Belinsky.txt,Vissarion Belinsky,russian literary critic westernizing tendency belinsky played key role career poet publisher nikolay nekrasov popular magazine sovremennik influential westernizers especially younger generation worked primarily literary critic area heavily censored political pamphlet agreed slavophiles society precedence individualism insisted society allow expression individual idea right strongly opposed slavophiles role orthodoxy considered retrograde force emphasized reason knowledge attacked autocracy theocracy,"['political', 'influential', 'considered', 'poet', 'critic', 'literary', 'russian', 'society', 'worked', 'role', 'career', 'key']",russian
1617,Vital_Du_Four.txt,Vital Du Four,franciscan theologian scholastic,"['theologian', 'scholastic']",french
1618,Vladimir_Jankélévitch.txt,Vladimir Jankélévitch,musicologist,[],french
1619,Vladimir_Lenin.txt,Vladimir Lenin,,[],
1620,Vladimir_Solovyov_(philosopher).txt,Vladimir Solovyov (philosopher),russian theologian poet pamphleteer literary critic played significant role development russian poetry end 19th century spiritual renaissance early20th century,"['century', 'literary', 'russian', 'development', 'role', 'significant', 'renaissance']",russian
1621,Voltaire.txt,Voltaire,known nom plume voltaire enlightenment writer historian famous wit criticism christianity—especially roman catholic church—as advocacy freedom speech freedom religion separation church state,"['known', 'catholic', 'church', 'roman', 'famous', 'enlightenment']",roman
1622,Vyacheslav_Ivanov_(poet).txt,Vyacheslav Ivanov (poet),russian poet playwright associated russian symbolist movement translator literary critic,"['poet', 'literary', 'russian']",russian
1623,W._E._B._Du_Bois.txt,W. E. B. Du Bois,sociologist socialist historian civil right activist panafricanist author writer editor born great barrington massachusetts du bois grew relatively tolerant integrated community completing graduate work university berlin harvard african earn doctorate professor history sociology economics atlanta university du bois founder national association advancement colored people 1909,"['work', 'university', 'professor', 'writer', 'born', 'great', 'sociology']",american
1624,W._V._O._Quine.txt,W. V. O. Quine,logician analytic tradition recognized influential twentieth century 1930 death 70 year later quine continually affiliated harvard university way student professor filled edgar pierce chair harvard 1956 1978,"['university', 'influential', 'death', 'logician', 'analytic']",american
1625,Walter_Benjamin.txt,Walter Benjamin,,[],
1626,Walter_Burley.txt,Walter Burley,scholastic logician 50 work attributed studied thomas wilton received master art degree 1301 fellow merton college oxford 1310 spent sixteen year paris fellow sorbonne 1324 spending 17 year clerical courtier england avignon burley disagreed william ockham number point concerning logic natural known doctor planus perspicuus,"['known', 'logic', 'oxford', 'logician', 'natural', 'scholastic', 'number', 'england', 'studied', 'fellow']",england
1627,Walter_Charleton.txt,Walter Charleton,natural writer,['natural'],english
1628,Walter_Chatton.txt,Walter Chatton,scholastic theologian regularly sparred philosophically william ockham known occam razor,"['known', 'theologian', 'scholastic']",english
1629,Walter_Kaufmann_(philosopher).txt,Walter Kaufmann (philosopher),germanamerican translator poet prolific author wrote extensively broad range subject authenticity death moral existentialism theism atheism christianity judaism literature served 30 year professor princeton university,"['professor', 'wrote', 'moral', 'served']",germanamerican
